2.180680320000000000e+08,2.180680320000000000e+08,2.862132620000000000e+08,2.572455040000000000e+08,7.122512000000000000e+06,7.122512000000000000e+06,8.251258000000000000e+06,7.996152000000000000e+06,9.967799398685889901e+04,9.967799398685889901e+04,8.161294829206535360e+04,8.754565495837305207e+04,3.395406660000000000e+08,3.395406660000000000e+08,3.148103060000000000e+08,3.063030440000000000e+08,1.842662926310723924e+04,1.842662926310723924e+04,1.774289452146971598e+04,1.750151547723796466e+04,3.627254292563842908e-01,3.627254292563842908e-01,9.251506605675610118e-01,0.000000000000000000e+00
4.858002320000000000e+08,4.858002320000000000e+08,8.279371700000000000e+08,6.158452880000000000e+08,1.166641600000000000e+07,1.166641600000000000e+07,1.546359400000000000e+07,1.347204000000000000e+07,4.832946158597653266e+04,4.832946158597653266e+04,3.131336225987379657e+04,3.993918706571174698e+04,3.614704800000000000e+07,3.614704800000000000e+07,3.229429400000000000e+07,3.168121800000000000e+07,6.012241512115094338e+03,6.012241512115094338e+03,5.682806876887511862e+03,5.628607110111701331e+03,-6.664032895457550065e-01,-6.664032895457550065e-01,0.000000000000000000e+00,7.970392435042081836e-01
4.935617100000000000e+08,4.935617100000000000e+08,6.514428160000000000e+08,5.709868060000000000e+08,1.075598200000000000e+07,1.075598200000000000e+07,1.258904000000000000e+07,1.189449800000000000e+07,6.194946619433405431e+04,6.194946619433405431e+04,4.552577480020309304e+04,5.646128159344574669e+04,3.528585600000000000e+07,3.528585600000000000e+07,2.769254200000000000e+07,3.205263400000000000e+07,5.940189895954506028e+03,5.940189895954506028e+03,5.262370378451140823e+03,5.661504570341703584e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.614634224611800395e-01,0.000000000000000000e+00
3.432097360000000000e+08,3.432097360000000000e+08,5.096468480000000000e+08,4.612360780000000000e+08,7.472612000000000000e+06,7.472612000000000000e+06,9.263036000000000000e+06,8.861402000000000000e+06,4.136636072155473812e+04,4.136636072155473812e+04,2.830852675041850671e+04,3.701638029020552494e+04,1.719426400000000000e+07,1.719426400000000000e+07,1.277084800000000000e+07,1.537638200000000000e+07,4.146596676794115410e+03,4.146596676794115410e+03,3.573632325799619593e+03,3.921273007583124127e+03,8.835677191143360698e-01,8.835677191143360698e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.578520320000000000e+08,3.578520320000000000e+08,4.760682380000000000e+08,4.908074660000000000e+08,8.896672000000000000e+06,8.896672000000000000e+06,1.047695800000000000e+07,1.066569400000000000e+07,4.285427436966219830e+04,4.285427436966219830e+04,3.128312706756200350e+04,4.092457732788541034e+04,2.726867400000000000e+07,2.726867400000000000e+07,2.368792400000000000e+07,2.712779600000000000e+07,5.221941592932651474e+03,5.221941592932651474e+03,4.867024142122165358e+03,5.208435081672804699e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.114002340000000000e+08,4.114002340000000000e+08,6.103690780000000000e+08,5.181382000000000000e+08,1.007906600000000000e+07,1.007906600000000000e+07,1.223383000000000000e+07,1.142494800000000000e+07,5.892557708144753997e+04,5.892557708144753997e+04,4.446434815391100710e+04,5.677801220145762636e+04,3.952855000000000000e+07,3.952855000000000000e+07,3.050487800000000000e+07,3.581269400000000000e+07,6.287173450764659719e+03,6.287173450764659719e+03,5.523122124306142723e+03,5.984370810703494499e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.539366611795765838e-01,8.100691904206857030e-01
5.644073160000000000e+08,5.644073160000000000e+08,7.585050260000000000e+08,7.535262660000000000e+08,1.299728800000000000e+07,1.299728800000000000e+07,1.532887800000000000e+07,1.537829400000000000e+07,6.199007568691822235e+04,6.199007568691822235e+04,4.467967635126756068e+04,5.347066201284544513e+04,3.412936600000000000e+07,3.412936600000000000e+07,2.655531800000000000e+07,2.931567800000000000e+07,5.842034405924018756e+03,5.842034405924018756e+03,5.153185228574652683e+03,5.414395441782950911e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.091056413429231764e-01,0.000000000000000000e+00
2.859517120000000000e+08,2.859517120000000000e+08,4.107258580000000000e+08,4.023282280000000000e+08,7.154676000000000000e+06,7.154676000000000000e+06,8.737466000000000000e+06,8.674392000000000000e+06,5.149981201806131867e+04,5.149981201806131867e+04,3.632067831069066597e+04,4.489072795069276617e+04,2.619334200000000000e+07,2.619334200000000000e+07,1.904193800000000000e+07,2.171611400000000000e+07,5.117943141536451549e+03,5.117943141536451549e+03,4.363706910414584854e+03,4.660055149888249616e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.911739518320041853e-01
2.742529180000000000e+08,2.742529180000000000e+08,4.272022740000000000e+08,3.445967840000000000e+08,7.132742000000000000e+06,7.132742000000000000e+06,8.936206000000000000e+06,8.047884000000000000e+06,8.538173437478982669e+04,8.538173437478982669e+04,6.632709509038789838e+04,8.035364606059961079e+04,9.484838800000000000e+07,9.484838800000000000e+07,7.789187200000000000e+07,8.660940400000000000e+07,9.739013707763224375e+03,9.739013707763224375e+03,8.825637200791792566e+03,9.306417355781975857e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.932361306725883354e-01,0.000000000000000000e+00
4.816864280000000000e+08,4.816864280000000000e+08,4.781124920000000000e+08,5.129987540000000000e+08,1.094144000000000000e+07,1.094144000000000000e+07,1.114014000000000000e+07,1.145217400000000000e+07,4.673100196219095960e+04,4.673100196219095960e+04,3.385025179700981244e+04,4.381284403355525865e+04,3.246772800000000000e+07,3.246772800000000000e+07,2.820469600000000000e+07,3.072622600000000000e+07,5.698045980860456439e+03,5.698045980860456439e+03,5.310809354514620281e+03,5.543124209324557341e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.068665428117243188e-01
1.697037800000000000e+08,1.697037800000000000e+08,2.445246460000000000e+08,2.344471360000000000e+08,5.730136000000000000e+06,5.730136000000000000e+06,7.053222000000000000e+06,6.832000000000000000e+06,8.331524185619312630e+04,8.331524185619312630e+04,6.062404802954199113e+04,7.236873575464790338e+04,1.381080160000000000e+08,1.381080160000000000e+08,1.187033600000000000e+08,1.213524120000000000e+08,1.175193669145643435e+04,1.175193669145643435e+04,1.089510715872037690e+04,1.101600708060774559e+04,9.568198053383696333e-01,9.568198053383696333e-01,9.400360310689011012e-01,9.309130403199027404e-01
6.072567980000000000e+08,6.072567980000000000e+08,8.646772840000000000e+08,8.270141320000000000e+08,1.179170600000000000e+07,1.179170600000000000e+07,1.421251200000000000e+07,1.398853600000000000e+07,4.271699059674864839e+04,4.271699059674864839e+04,3.223930418294157062e+04,4.607152546786679886e+04,1.951570200000000000e+07,1.951570200000000000e+07,1.553864200000000000e+07,2.109578200000000000e+07,4.417657976801735458e+03,4.417657976801735458e+03,3.941908421056988573e+03,4.593014478531501481e+03,6.221883514319480613e-01,6.221883514319480613e-01,7.685714123963519606e-01,-4.630144802399045467e+00
5.880816220000000000e+08,5.880816220000000000e+08,8.301873400000000000e+08,7.525338420000000000e+08,1.212049000000000000e+07,1.212049000000000000e+07,1.456036000000000000e+07,1.391031800000000000e+07,5.724539349787645187e+04,5.724539349787645187e+04,4.308420952832447074e+04,5.768522333258506114e+04,3.838847400000000000e+07,3.838847400000000000e+07,3.039054000000000000e+07,3.730927200000000000e+07,6.195843284009046329e+03,6.195843284009046329e+03,5.512761558420606889e+03,6.108131629230005274e+03,8.388786197001971701e-01,8.388786197001971701e-01,7.374744712640043387e-01,6.819691243747892928e-01
4.423750420000000000e+08,4.423750420000000000e+08,5.840109860000000000e+08,5.148532220000000000e+08,9.643162000000000000e+06,9.643162000000000000e+06,1.118999000000000000e+07,1.054721800000000000e+07,6.823264729122833523e+04,6.823264729122833523e+04,5.282722419843872922e+04,6.403767444754389726e+04,6.876736200000000000e+07,6.876736200000000000e+07,5.874484200000000000e+07,6.359568800000000000e+07,8.292608877789907638e+03,8.292608877789907638e+03,7.664518380172364232e+03,7.974690464212388179e+03,6.288147961534458208e-01,6.288147961534458208e-01,0.000000000000000000e+00,8.665179608882935813e-01
5.684566780000000000e+08,5.684566780000000000e+08,6.148848740000000000e+08,7.170454340000000000e+08,1.303139000000000000e+07,1.303139000000000000e+07,1.370801000000000000e+07,1.488469400000000000e+07,5.284803371210871410e+04,5.284803371210871410e+04,3.798840525556912326e+04,4.423964031451309711e+04,3.641884400000000000e+07,3.641884400000000000e+07,3.176991800000000000e+07,3.273245600000000000e+07,6.034802730827247615e+03,6.034802730827247615e+03,5.636480994379383446e+03,5.721228539396061933e+03,5.871349286308447102e-01,5.871349286308447102e-01,-1.068417327079797303e+02,0.000000000000000000e+00
7.623703740000000000e+08,7.623703740000000000e+08,8.479300440000000000e+08,9.298624600000000000e+08,1.482724600000000000e+07,1.482724600000000000e+07,1.589385200000000000e+07,1.673002000000000000e+07,5.348196118162386847e+04,5.348196118162386847e+04,3.619778529279076611e+04,4.435810189428223384e+04,3.010587000000000000e+07,3.010587000000000000e+07,2.441814600000000000e+07,2.717290200000000000e+07,5.486881628028801970e+03,5.486881628028801970e+03,4.941472047882088191e+03,5.212763374641132032e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.365055726795349811e-01,0.000000000000000000e+00
4.500561740000000000e+08,4.500561740000000000e+08,4.679660620000000000e+08,5.269766380000000000e+08,1.057588200000000000e+07,1.057588200000000000e+07,1.100253800000000000e+07,1.166311000000000000e+07,4.795600874527487758e+04,4.795600874527487758e+04,3.363398298380799679e+04,4.152614590582977689e+04,3.205733400000000000e+07,3.205733400000000000e+07,2.802649400000000000e+07,2.984344600000000000e+07,5.661919639133003329e+03,5.661919639133003329e+03,5.294005477896675075e+03,5.462915521953455936e+03,7.273533186216927238e-01,7.273533186216927238e-01,8.009046354806932388e-01,0.000000000000000000e+00
3.844633280000000000e+08,3.844633280000000000e+08,4.721663380000000000e+08,4.949057400000000000e+08,9.650652000000000000e+06,9.650652000000000000e+06,1.092037800000000000e+07,1.108053200000000000e+07,7.314277451010164805e+04,7.314277451010164805e+04,5.500347367809443676e+04,6.704891406171603012e+04,6.766955800000000000e+07,6.766955800000000000e+07,5.692190000000000000e+07,6.138970200000000000e+07,8.226150861733573038e+03,8.226150861733573038e+03,7.544660363462360692e+03,7.835158071155935431e+03,6.192143832593173247e-01,6.192143832593173247e-01,0.000000000000000000e+00,-3.845907984158167370e+00
3.876959880000000000e+08,3.876959880000000000e+08,4.079432360000000000e+08,4.749106500000000000e+08,1.006865600000000000e+07,1.006865600000000000e+07,1.061400000000000000e+07,1.138493000000000000e+07,5.115520017226516211e+04,5.115520017226516211e+04,3.596181302071145183e+04,4.133967558125978394e+04,4.222571800000000000e+07,4.222571800000000000e+07,3.671013000000000000e+07,3.788331800000000000e+07,6.498131885395986501e+03,6.498131885395986501e+03,6.058888511930220375e+03,6.154942566750724836e+03,8.290379565434277120e-01,8.290379565434277120e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.027942160000000000e+08,8.027942160000000000e+08,8.629682080000000000e+08,9.678613700000000000e+08,1.757258800000000000e+07,1.757258800000000000e+07,1.842541600000000000e+07,1.952160200000000000e+07,5.894223407124660298e+04,5.894223407124660298e+04,4.469109134504271060e+04,5.605976344647097721e+04,5.391191400000000000e+07,5.391191400000000000e+07,4.640677800000000000e+07,5.101815400000000000e+07,7.342473289021894743e+03,7.342473289021894743e+03,6.812252050533656075e+03,7.142699349685663037e+03,-4.391878016195845724e+00,-4.391878016195845724e+00,3.506863636425334718e-01,6.414628721452847460e-01
3.628587340000000000e+08,3.628587340000000000e+08,5.225262340000000000e+08,4.440982500000000000e+08,9.171554000000000000e+06,9.171554000000000000e+06,1.139873800000000000e+07,1.051743000000000000e+07,6.770204330944851972e+04,6.770204330944851972e+04,4.951604877180161566e+04,6.059237118185401050e+04,4.821863600000000000e+07,4.821863600000000000e+07,3.799232200000000000e+07,4.217852000000000000e+07,6.943963997602521886e+03,6.943963997602521886e+03,6.163791203472096640e+03,6.494499210870689240e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.357878760000000000e+08,4.357878760000000000e+08,5.660552100000000000e+08,6.084219680000000000e+08,1.074709600000000000e+07,1.074709600000000000e+07,1.249810600000000000e+07,1.295996400000000000e+07,4.611930244013201445e+04,4.611930244013201445e+04,3.490063283500538091e+04,4.731071898356331076e+04,3.629179400000000000e+07,3.629179400000000000e+07,3.153866200000000000e+07,3.603804000000000000e+07,6.024267092352396503e+03,6.024267092352396503e+03,5.615929308671896251e+03,6.003169163033805489e+03,8.882440077011140023e-01,8.882440077011140023e-01,8.194764754480167168e-01,0.000000000000000000e+00
4.020873320000000000e+08,4.020873320000000000e+08,5.503324820000000000e+08,5.626829580000000000e+08,1.074250000000000000e+07,1.074250000000000000e+07,1.267444600000000000e+07,1.290783400000000000e+07,6.360908117579715326e+04,6.360908117579715326e+04,4.611385631534636923e+04,5.564714064834593592e+04,4.985717000000000000e+07,4.985717000000000000e+07,4.072571400000000000e+07,4.449745200000000000e+07,7.060960982755817895e+03,7.060960982755817895e+03,6.381670157568471950e+03,6.670641048654919359e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.240988584696106178e-01,0.000000000000000000e+00
5.845863860000000000e+08,5.845863860000000000e+08,8.997886200000000000e+08,7.838902980000000000e+08,1.491462200000000000e+07,1.491462200000000000e+07,1.879175600000000000e+07,1.763758600000000000e+07,6.209193084626994096e+04,6.209193084626994096e+04,4.277678010650117358e+04,5.388192928614957782e+04,5.777191000000000000e+07,5.777191000000000000e+07,4.655671600000000000e+07,5.144760200000000000e+07,7.600783512243984660e+03,7.600783512243984660e+03,6.823248200087697114e+03,7.172698376482870117e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.433487980000000000e+08,3.433487980000000000e+08,4.320008500000000000e+08,4.511737300000000000e+08,8.595750000000000000e+06,8.595750000000000000e+06,9.884630000000000000e+06,1.006507000000000000e+07,5.095609589600777690e+04,5.095609589600777690e+04,3.322576120013370382e+04,4.140816225325437699e+04,2.918786800000000000e+07,2.918786800000000000e+07,2.326133800000000000e+07,2.547979200000000000e+07,5.402579754154490729e+03,5.402579754154490729e+03,4.823000933029145017e+03,5.047751182457392133e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.836548440000000000e+08,4.836548440000000000e+08,6.887341700000000000e+08,6.083659500000000000e+08,1.160202400000000000e+07,1.160202400000000000e+07,1.401731800000000000e+07,1.330772600000000000e+07,7.299525639685777423e+04,7.299525639685777423e+04,5.647577125576546678e+04,6.735505022109090351e+04,5.664225000000000000e+07,5.664225000000000000e+07,4.538616800000000000e+07,4.963013600000000000e+07,7.526104570094677911e+03,7.526104570094677911e+03,6.736925708362829027e+03,7.044865932010346114e+03,8.735796150038925845e-01,8.735796150038925845e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.863280120000000000e+08,5.863280120000000000e+08,7.238473240000000000e+08,6.824885100000000000e+08,1.384363600000000000e+07,1.384363600000000000e+07,1.565267200000000000e+07,1.509551000000000000e+07,6.960108614204719197e+04,6.960108614204719197e+04,5.183092730428219511e+04,6.412052626595018228e+04,5.058891400000000000e+07,5.058891400000000000e+07,4.246363000000000000e+07,4.730341600000000000e+07,7.112588417728105924e+03,7.112588417728105924e+03,6.516412356504152740e+03,6.877747887208428438e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.733721330108473957e-01,7.735048264763653147e-01
5.423306680000000000e+08,5.423306680000000000e+08,8.454391080000000000e+08,7.658531080000000000e+08,1.241859200000000000e+07,1.241859200000000000e+07,1.570889600000000000e+07,1.509678400000000000e+07,5.699207588469814073e+04,5.699207588469814073e+04,4.166754652313848055e+04,5.606174962007754948e+04,3.365336400000000000e+07,3.365336400000000000e+07,2.588827600000000000e+07,3.181585800000000000e+07,5.801151954569023474e+03,5.801151954569023474e+03,5.088052279605625699e+03,5.640554759950478910e+03,8.322598847266531319e-01,8.322598847266531319e-01,0.000000000000000000e+00,-9.518296712924018133e-02
7.571778400000000000e+08,7.571778400000000000e+08,9.173166660000000000e+08,9.513336700000000000e+08,1.421880800000000000e+07,1.421880800000000000e+07,1.561049000000000000e+07,1.607971000000000000e+07,4.125242354075218464e+04,4.125242354075218464e+04,2.918910062600164019e+04,4.019445297027398919e+04,2.215722400000000000e+07,2.215722400000000000e+07,1.848797800000000000e+07,2.208659000000000000e+07,4.707146056794923425e+03,4.707146056794923425e+03,4.299764877292710480e+03,4.699637220041564433e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.264140322018996621e+00
7.919450500000000000e+08,7.919450500000000000e+08,1.297646502000000000e+09,1.131076158000000000e+09,1.768800200000000000e+07,1.768800200000000000e+07,2.314977000000000000e+07,2.162807000000000000e+07,6.428935901392786036e+04,6.428935901392786036e+04,4.375597225703049480e+04,5.644720176559145330e+04,4.741343800000000000e+07,4.741343800000000000e+07,3.507767400000000000e+07,4.083860000000000000e+07,6.885741644877478393e+03,6.885741644877478393e+03,5.922640796131401657e+03,6.390508586959256718e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.634803922892399841e+00,-3.740658903544613056e-01
3.383505440000000000e+08,3.383505440000000000e+08,4.929903080000000000e+08,4.246111940000000000e+08,7.508916000000000000e+06,7.508916000000000000e+06,9.282324000000000000e+06,8.630454000000000000e+06,5.050799674346152460e+04,5.050799674346152460e+04,3.338834130131818529e+04,4.214554455942670029e+04,2.228172400000000000e+07,2.228172400000000000e+07,1.466838000000000000e+07,1.749228000000000000e+07,4.720352105510773981e+03,4.720352105510773981e+03,3.829932114280878523e+03,4.182377314399072930e+03,7.465410425164037411e-01,7.465410425164037411e-01,0.000000000000000000e+00,8.447789312046605215e-01
5.679309040000000000e+08,5.679309040000000000e+08,9.265075960000000000e+08,7.550257720000000000e+08,1.373098400000000000e+07,1.373098400000000000e+07,1.764278800000000000e+07,1.603525200000000000e+07,5.714015136473928578e+04,5.714015136473928578e+04,4.144503681339854666e+04,5.420671796702086431e+04,4.089471400000000000e+07,4.089471400000000000e+07,3.399229000000000000e+07,3.879666400000000000e+07,6.394897497223861137e+03,6.394897497223861137e+03,5.830290730315256042e+03,6.228696813941099208e+03,0.000000000000000000e+00,0.000000000000000000e+00,-7.665081580062815814e-02,0.000000000000000000e+00
6.414751360000000000e+08,6.414751360000000000e+08,1.039277934000000000e+09,8.916760380000000000e+08,1.460537200000000000e+07,1.460537200000000000e+07,1.881017000000000000e+07,1.748127000000000000e+07,5.626035894256718893e+04,5.626035894256718893e+04,4.077845602474443149e+04,5.670869661051953153e+04,3.808988000000000000e+07,3.808988000000000000e+07,2.959194200000000000e+07,3.762529200000000000e+07,6.171699927896689587e+03,6.171699927896689587e+03,5.439847608159625452e+03,6.133945875209529731e+03,5.566754597099140556e-01,5.566754597099140556e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.393871840000000000e+08,5.393871840000000000e+08,7.725118260000000000e+08,7.161516240000000000e+08,1.200682400000000000e+07,1.200682400000000000e+07,1.440041800000000000e+07,1.393436000000000000e+07,5.260381396425986895e+04,5.260381396425986895e+04,3.912143434963250184e+04,5.285336776712685241e+04,3.145684200000000000e+07,3.145684200000000000e+07,2.534206800000000000e+07,3.137028600000000000e+07,5.608639942089347642e+03,5.608639942089347642e+03,5.034090583213615901e+03,5.600918317561861841e+03,8.561555682203294548e-01,8.561555682203294548e-01,6.749013402955627017e-01,8.208312355845465147e-01
4.071959420000000000e+08,4.071959420000000000e+08,6.293678680000000000e+08,5.924246060000000000e+08,1.115721000000000000e+07,1.115721000000000000e+07,1.404798000000000000e+07,1.362646600000000000e+07,8.628727136938933108e+04,8.628727136938933108e+04,6.211982458702613803e+04,7.805084451947129855e+04,6.742444800000000000e+07,6.742444800000000000e+07,5.037648600000000000e+07,5.782183400000000000e+07,8.211239126952765218e+03,8.211239126952765218e+03,7.097639466752309090e+03,7.604066938158816811e+03,-5.307507467856563466e+00,-5.307507467856563466e+00,0.000000000000000000e+00,7.968558517524688689e-01
5.314112640000000000e+08,5.314112640000000000e+08,8.139993000000000000e+08,7.068921660000000000e+08,1.314616000000000000e+07,1.314616000000000000e+07,1.670822800000000000e+07,1.571272600000000000e+07,6.523659723972194479e+04,6.523659723972194479e+04,4.307595280838318286e+04,5.332468965107464464e+04,5.581687600000000000e+07,5.581687600000000000e+07,4.444542800000000000e+07,4.839571400000000000e+07,7.471069267514523744e+03,7.471069267514523744e+03,6.666740432925224013e+03,6.956702810958650844e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.044641174402088479e-01,7.287456697837608743e-01
5.345683580000000000e+08,5.345683580000000000e+08,8.425755740000000000e+08,6.930349820000000000e+08,1.178849400000000000e+07,1.178849400000000000e+07,1.506865800000000000e+07,1.363386200000000000e+07,5.370050881208560895e+04,5.370050881208560895e+04,3.913272522329623462e+04,5.444595724708203488e+04,3.203713800000000000e+07,3.203713800000000000e+07,2.388402000000000000e+07,3.077928000000000000e+07,5.660135864093723285e+03,5.660135864093723285e+03,4.887127990957470502e+03,5.547907713724156565e+03,7.695928846388533362e-01,7.695928846388533362e-01,1.866373492897689390e-01,0.000000000000000000e+00
6.494630320000000000e+08,6.494630320000000000e+08,7.066201720000000000e+08,7.071313740000000000e+08,1.427185600000000000e+07,1.427185600000000000e+07,1.499657600000000000e+07,1.501662200000000000e+07,5.013110584420972737e+04,5.013110584420972737e+04,3.995163616765221377e+04,5.163298805035905389e+04,3.389343000000000000e+07,3.389343000000000000e+07,3.029261800000000000e+07,3.362135600000000000e+07,5.821806420691090352e+03,5.821806420691090352e+03,5.503872999988280753e+03,5.798392535867160404e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.749195587021722176e-01
